UserID,FirstName,LastName,Email,Department,Role,Plan,Region,SignupDate,Status
15468,Laurie,Bradley,christopher19@example.org,Operations,Analyst,Free,West,2025-07-18,Active
15469,Travis,Garcia,browndonald@example.com,Operations,Individual Contributor,Enterprise,Central,2025-11-06,Active
15470,Brandi,Bishop,jgonzalez@example.org,Operations,Analyst,Enterprise,South,2025-10-17,Active
15471,Robert,Allen,bakertheresa@example.org,Finance,Analyst,Enterprise,Central,2025-04-04,Active
15472,Karen,Thomas,nelsonjoel@example.net,Finance,VP,Free,South,2025-07-27,Active
15473,Kevin,Washington,ypeterson@example.org,Finance,Senior Analyst,Free,South,2025-02-09,Churned
15474,Bridget,Krause,steelemartin@example.com,Engineering,Individual Contributor,Free,West,2025-04-25,Active
15475,Brittany,Johnson,ybell@example.com,HR,Analyst,Free,Central,2025-09-11,Active
15476,Courtney,Padilla,harrisonabigail@example.com,Finance,Individual Contributor,Free,East,2025-08-13,Active
15477,Heather,Hinton,johnsontimothy@example.net,Operations,Individual Contributor,Pro,South,2025-11-17,Churned
15478,Alicia,Ford,moralessteven@example.com,Product,Individual Contributor,Free,West,2025-06-20,Active
15479,Lance,Ramsey,victoria63@example.com,Operations,Individual Contributor,Enterprise,South,2025-11-28,Active
15480,Jason,Fox,tom57@example.org,HR,Individual Contributor,Free,West,2025-09-25,Active
15481,Anna,Williams,rogersmary@example.org,Operations,Individual Contributor,Pro,Central,2025-08-08,Churned
15482,Katrina,Mitchell,gonzalezmichael@example.net,Marketing,Analyst,Free,Central,2025-07-28,Active
15483,Randy,Jones,fallen@example.net,Finance,Analyst,Free,East,2025-07-21,Suspended
15484,Stephanie,Russell,robinsonsara@example.org,HR,Senior Analyst,Free,South,2025-08-12,Churned
15485,Michael,Luna,ramirezeric@example.org,Engineering,Manager,Free,North,2025-06-09,Active
15486,Elizabeth,Lewis,paul79@example.net,Operations,Senior Analyst,Free,Central,2025-09-17,Active
15487,Jeanette,Murray,lawrencederek@example.org,Engineering,Senior Analyst,Pro,East,2025-04-29,Churned
15488,Kayla,Marks,lwashington@example.org,Finance,Individual Contributor,Pro,Central,2025-07-02,Churned
15489,Patrick,Weber,nortonryan@example.org,Operations,Senior Analyst,Free,North,2025-03-18,Active
15490,Gary,Wright,wilsonsabrina@example.org,Data Science,Individual Contributor,Free,Central,2025-08-21,Active
15491,Beverly,Liu,lgonzalez@example.org,Finance,Manager,Pro,South,2025-11-12,Churned
15492,Linda,Nelson,xking@example.org,Marketing,Senior Analyst,Pro,West,2025-08-10,Churned
15493,Logan,Hayes,mcclainteresa@example.org,Marketing,Manager,Free,West,2025-10-07,Churned
15494,Matthew,Gonzalez,scervantes@example.org,HR,Analyst,Pro,North,2025-08-08,Active
15495,Brenda,May,corey60@example.com,Data Science,Analyst,Free,North,2025-06-19,Active
15496,Tony,Williams,racheldavis@example.net,Finance,Analyst,Free,South,2025-11-10,Suspended
15497,Michele,Jackson,wagnergwendolyn@example.net,HR,Analyst,Free,East,2025-09-25,Active
15498,Angela,Long,josephyork@example.net,Operations,Analyst,Pro,Central,2025-06-23,Active
15499,Nathan,Bell,sean48@example.org,Operations,Analyst,Free,East,2025-11-10,Active
15500,Bianca,Hamilton,rrogers@example.org,Data Science,Analyst,Free,South,2025-10-20,Churned
15501,Michael,Williams,stonewendy@example.net,Data Science,Individual Contributor,Pro,West,2025-07-16,Active
15502,Christopher,Conway,michealboyer@example.org,Engineering,Analyst,Free,South,2025-09-07,Churned
15503,John,Carroll,jennifer75@example.net,Finance,Senior Analyst,Free,South,2025-09-05,Active
15504,Teresa,Diaz,phull@example.com,Data Science,Individual Contributor,Pro,North,2025-09-03,Active
15505,Mark,Velasquez,coxmichelle@example.org,Data Science,Individual Contributor,Free,East,2025-10-05,Active
15506,Sandra,Parker,daniel51@example.net,Data Science,Analyst,Free,East,2025-05-01,Active
15507,Matthew,Gomez,mark83@example.org,Operations,Analyst,Free,Central,2025-10-11,Active
15508,Sherri,Murray,gina70@example.org,Data Science,Director,Free,Central,2025-07-26,Active
15509,Emily,Shea,justinbrown@example.com,Operations,Individual Contributor,Free,West,2025-06-28,Active
15510,Sean,Rhodes,dgarcia@example.com,Finance,Analyst,Pro,Central,2025-09-23,Active
15511,Collin,Gilbert,youngjulie@example.org,Engineering,Analyst,Pro,Central,2025-03-10,Active
15512,Jane,Taylor,gregorygreene@example.com,Operations,Senior Analyst,Enterprise,West,2025-03-03,Churned
15513,Kimberly,Collins,grahamelizabeth@example.net,Engineering,Manager,Pro,East,2025-06-20,Active
15514,Austin,Johnson,julie71@example.com,Marketing,Analyst,Enterprise,West,2025-12-14,Active
15515,Joseph,Vance,wburns@example.com,Operations,Senior Analyst,Free,South,2025-10-29,Churned
15516,Lisa,Smith,bturner@example.org,Marketing,Manager,Free,Central,2025-08-04,Churned
15517,Robert,Snow,taylor83@example.org,Marketing,Analyst,Free,South,2025-10-25,Active
15518,Olivia,Collins,wbrown@example.net,Marketing,Manager,Pro,North,2025-02-04,Active
15519,Lisa,Roy,beth37@example.com,Operations,Analyst,Pro,West,2025-07-30,Churned
15520,Jennifer,Fernandez,rduncan@example.com,Finance,Individual Contributor,Pro,North,2025-09-11,Churned
15521,Thomas,Fisher,desireekelly@example.net,Engineering,Senior Analyst,Pro,East,2025-09-30,Active
15522,Christian,Johnson,harrellsara@example.com,Finance,Individual Contributor,Free,South,2025-11-13,Active
15523,Donald,Holland,jasmine41@example.com,Finance,Individual Contributor,Free,Central,2025-10-15,Active
15524,John,Rios,sparksjulia@example.net,Data Science,Analyst,Free,West,2025-08-09,Churned
15525,Paul,Wilson,erin08@example.net,Engineering,Manager,Pro,East,2025-07-18,Churned
15526,Deborah,Chapman,davidalvarez@example.com,Data Science,Senior Analyst,Free,North,2025-06-12,Churned
15527,Edward,Hernandez,mariahensley@example.net,Marketing,Senior Analyst,Free,South,2025-07-02,Churned
15528,Tina,Garza,stephanieaguilar@example.com,Finance,Director,Pro,East,2025-09-01,Churned
15529,Cheryl,Harrison,hollybutler@example.com,Engineering,Analyst,Pro,West,2025-04-06,Active
15530,Megan,Garcia,markchambers@example.org,HR,Individual Contributor,Pro,West,2025-07-13,Active
15531,Trevor,Williamson,ssmith@example.com,Marketing,Individual Contributor,Free,East,2025-09-06,Active
15532,Carol,Myers,hensonkimberly@example.org,Data Science,Director,Free,East,2025-10-26,Active
15533,Anne,Young,paige18@example.org,Operations,Analyst,Pro,North,2025-09-12,Active
15534,Heather,Garcia,cooperdiane@example.net,Finance,Manager,Pro,South,2025-05-01,Churned
15535,David,Rocha,mcclurepatrick@example.net,HR,Senior Analyst,Pro,North,2025-08-25,Active
15536,Jonathan,Hughes,victorianoble@example.net,Marketing,Analyst,Free,Central,2025-10-06,Active
15537,Jason,Davis,jessica05@example.com,HR,Analyst,Enterprise,East,2025-08-22,Churned
15538,Christopher,Anderson,atkinskathy@example.com,Finance,Individual Contributor,Free,South,2025-06-12,Churned
15539,Richard,Ellison,bcardenas@example.com,Data Science,Analyst,Enterprise,North,2025-09-17,Churned
15540,Jack,Jackson,dawn58@example.net,Data Science,Manager,Pro,West,2025-10-11,Churned
15541,Kristin,Ferguson,renee99@example.org,HR,Analyst,Free,North,2025-12-11,Active
15542,Andre,Baker,andrekrueger@example.com,Marketing,Individual Contributor,Free,South,2025-08-01,Churned
15543,Albert,Miller,rbell@example.org,Finance,Senior Analyst,Free,East,2025-08-25,Churned
15544,Kimberly,Coleman,elizabethmatthews@example.com,Finance,VP,Pro,West,2025-07-11,Active
15545,Heather,White,ytaylor@example.com,Marketing,Analyst,Free,West,2025-09-04,Active
15546,Kimberly,Freeman,silvakatherine@example.org,Operations,Manager,Free,North,2025-08-30,Active
15547,Michael,Brady,collierjoshua@example.net,Marketing,Senior Analyst,Pro,South,2025-05-08,Churned
15548,Timothy,Greer,terry47@example.com,Operations,Director,Free,Central,2025-04-28,Churned
15549,Alexander,Hayes,jerry34@example.com,HR,Senior Analyst,Enterprise,South,2025-08-08,Active
15550,Barbara,Aguilar,jeffrey53@example.org,Finance,Manager,Free,South,2025-09-11,Active
15551,Matthew,Ellison,zvaughan@example.com,Operations,Analyst,Pro,South,2025-09-27,Active
15552,Chad,Smith,chelsea39@example.com,Finance,Senior Analyst,Free,South,2025-12-12,Active
15553,Yesenia,Powell,wrightkatrina@example.com,Engineering,Individual Contributor,Enterprise,Central,2025-09-04,Active
15554,Kayla,Moore,btorres@example.org,Finance,Individual Contributor,Pro,North,2025-12-08,Active
15555,Jacob,Mcclain,omerritt@example.org,Data Science,Manager,Pro,South,2025-10-07,Churned
15556,Howard,Mccarthy,veronica50@example.net,Finance,Manager,Free,North,2025-04-27,Active
15557,Marie,Soto,williamsadam@example.net,Data Science,Individual Contributor,Enterprise,South,2025-09-11,Active
15558,Cheryl,Stuart,crystalallen@example.org,Operations,VP,Free,South,2025-08-19,Suspended
15559,Patrick,Green,ambermurray@example.org,Product,Senior Analyst,Free,South,2025-07-20,Churned
15560,Dennis,Rojas,ssingleton@example.org,Finance,Analyst,Pro,East,2025-04-08,Active
15561,Jose,Jackson,kylie19@example.net,Engineering,Individual Contributor,Pro,South,2025-09-28,Active
15562,Gregory,David,mcarrillo@example.com,Finance,Individual Contributor,Pro,North,2025-12-24,Active
15563,Marisa,Christensen,pricemichael@example.com,Finance,Analyst,Free,North,2025-10-27,Active
15564,Noah,Rubio,stephen08@example.net,Data Science,Analyst,Free,East,2025-09-08,Active
15565,Michael,Strong,mckinneythomas@example.com,HR,Senior Analyst,Free,North,2025-03-22,Churned
15566,Kaitlin,Lyons,gbradford@example.com,Operations,Individual Contributor,Free,West,2025-09-04,Active
15567,Sean,Phillips,swansonjason@example.com,Marketing,Manager,Free,South,2025-11-04,Active
15568,Maria,Hamilton,seth55@example.org,Marketing,VP,Free,East,2025-08-25,Churned
15569,Randall,Donaldson,josephcollins@example.com,Data Science,Manager,Free,Central,2025-07-16,Churned
15570,Alison,Ritter,rebecca64@example.net,Engineering,Manager,Free,Central,2025-10-28,Active
15571,Ashley,Jones,ayalacourtney@example.com,Product,VP,Free,Central,2025-10-04,Active
15572,Alan,Shepard,rebeccanelson@example.net,Operations,Manager,Free,West,2025-11-03,Churned
15573,Bradley,Nash,nmurray@example.net,Data Science,Senior Analyst,Free,North,2025-05-28,Churned
15574,Jacob,Young,palmerjames@example.com,Finance,Individual Contributor,Free,West,2025-09-17,Active
15575,Christine,Garner,chasebrian@example.org,Engineering,VP,Free,North,2025-09-26,Churned
15576,Eric,Davis,englishmary@example.com,Operations,Director,Free,Central,2025-10-16,Churned
15577,Bonnie,Adams,jamie45@example.org,Data Science,Analyst,Free,South,2025-11-27,Active
15578,Andrea,Rowe,ledawn@example.org,Marketing,Senior Analyst,Free,West,2025-11-06,Active
15579,Krista,Lewis,johnstonjulie@example.org,Finance,Senior Analyst,Free,Central,2025-10-12,Active
15580,Antonio,Mitchell,teresa13@example.net,Engineering,Analyst,Pro,South,2025-11-15,Churned
15581,Katherine,Luna,charles94@example.net,Finance,Senior Analyst,Pro,North,2025-02-19,Churned
15582,Danielle,Escobar,zraymond@example.org,Operations,Analyst,Free,East,2025-11-16,Active
15583,Jessica,Adams,davidrios@example.com,Finance,Senior Analyst,Enterprise,North,2025-06-26,Active
15584,Monica,Robinson,jjacobs@example.com,Operations,Analyst,Pro,East,2025-09-30,Suspended
15585,Janice,Thompson,brian46@example.org,Data Science,Senior Analyst,Free,East,2025-06-13,Active
15586,Daniel,Holloway,natalie84@example.org,Operations,Analyst,Free,South,2025-08-20,Suspended
15587,Andrea,Novak,morganadam@example.net,Operations,Manager,Free,South,2025-07-31,Churned
15588,Kristen,Love,kerry87@example.org,HR,Senior Analyst,Pro,West,2025-05-22,Churned
15589,Luis,Johnson,christine04@example.net,Finance,Analyst,Pro,West,2025-10-31,Churned
15590,Anna,Graves,tamarapacheco@example.net,Engineering,Analyst,Enterprise,East,2025-08-31,Active
15591,Ruth,Salas,barnesdorothy@example.org,Marketing,Manager,Free,Central,2025-11-10,Active
15592,Jasmine,Moore,joesmith@example.net,Engineering,Individual Contributor,Free,South,2025-03-10,Churned
15593,Tara,Baker,mitchellevans@example.com,Finance,Analyst,Free,North,2025-03-02,Suspended
15594,Victoria,Ortega,becksheri@example.net,Operations,Analyst,Free,Central,2025-04-27,Active
15595,William,Chapman,nicholasmiller@example.com,Marketing,Manager,Free,North,2025-10-21,Active
15596,Matthew,Reynolds,oconway@example.org,Finance,Analyst,Free,North,2025-08-22,Churned
15597,Megan,Rosario,perezcrystal@example.org,Marketing,Manager,Free,South,2025-06-14,Active
15598,John,Jacobson,wsalas@example.net,Operations,Director,Free,East,2025-07-24,Active
15599,Anna,Thompson,sarahgray@example.org,Finance,VP,Free,West,2025-05-30,Active
15600,Nathan,Robinson,aphillips@example.net,Marketing,Analyst,Pro,South,2025-01-15,Churned
15601,Marissa,Powell,rodriguezmorgan@example.net,Marketing,Senior Analyst,Pro,West,2025-07-24,Churned
15602,Brett,Williams,zwood@example.org,Engineering,Individual Contributor,Pro,East,2025-09-19,Active
15603,Carla,Dawson,caincourtney@example.com,Marketing,Analyst,Pro,East,2025-05-07,Churned
15604,Warren,Boyd,zgrant@example.com,Operations,Analyst,Free,East,2025-10-08,Churned
15605,Joel,Foster,carriecaldwell@example.org,Finance,Director,Pro,West,2025-09-06,Churned
15606,Jennifer,Klein,justinvilla@example.net,Finance,Senior Analyst,Pro,West,2025-04-16,Suspended
15607,Julie,Dixon,jordan68@example.org,HR,Senior Analyst,Pro,West,2025-09-22,Active
15608,Alexandra,Miller,vincentberry@example.org,Engineering,Senior Analyst,Free,East,2025-06-08,Churned
15609,Vanessa,Dean,frogers@example.org,Finance,Senior Analyst,Pro,North,2025-06-28,Active
15610,Christie,Gray,smartin@example.com,Data Science,Senior Analyst,Enterprise,Central,2025-05-14,Churned
15611,John,Archer,morganballard@example.org,Marketing,Senior Analyst,Free,West,2025-10-25,Active
15612,Henry,Norman,ramirezkevin@example.net,HR,Analyst,Free,West,2025-08-28,Active
15613,Joseph,Smith,elizabethgarcia@example.com,Product,Analyst,Pro,South,2025-12-03,Churned
15614,Randy,King,owensmarc@example.net,Product,Manager,Free,North,2025-09-19,Suspended
15615,Susan,Meyers,jacobstrickland@example.org,Marketing,Analyst,Pro,South,2025-11-18,Churned
15616,Aaron,Mccann,edwin20@example.com,Finance,Manager,Free,Central,2025-09-27,Active
15617,Diana,Petty,wellstammy@example.com,Data Science,Analyst,Free,Central,2025-10-02,Active
15618,Tyler,Williams,jhuynh@example.com,Operations,Analyst,Pro,South,2025-10-20,Active
15619,Eugene,Johnson,fuenteschristopher@example.net,Marketing,Senior Analyst,Enterprise,South,2025-09-17,Churned
15620,Erin,Lambert,clarkmichael@example.org,Operations,Analyst,Free,West,2025-10-22,Active
15621,Joseph,Gray,andreaboyd@example.net,Operations,Analyst,Free,North,2025-10-05,Active
15622,Dylan,Parker,timothy01@example.org,Product,Manager,Enterprise,Central,2025-07-25,Active
15623,Trevor,Martinez,kevin12@example.net,Data Science,Individual Contributor,Pro,North,2025-10-05,Active
15624,Amber,Hull,debbie04@example.com,Finance,Analyst,Pro,South,2025-12-29,Active
15625,Craig,Cunningham,gcox@example.net,Engineering,Analyst,Enterprise,North,2025-07-21,Active
15626,Andrea,Hayes,ibarnett@example.com,Marketing,VP,Enterprise,Central,2025-10-06,Active
15627,Dillon,Campbell,sanchezchristina@example.org,Data Science,Analyst,Free,Central,2025-10-04,Active
15628,Amanda,Young,heather57@example.org,Finance,Senior Analyst,Free,North,2025-08-28,Active
15629,Alexandra,Marshall,loveelizabeth@example.com,Finance,Analyst,Pro,West,2025-09-27,Active
15630,Xavier,Carr,bergphillip@example.net,Finance,Senior Analyst,Pro,East,2025-07-14,Active
15631,Jessica,Wilson,rperez@example.com,Finance,Senior Analyst,Pro,Central,2025-11-04,Active
15632,Jason,Bradley,qwong@example.org,Data Science,Director,Pro,South,2025-05-17,Churned
15633,Jeffrey,Freeman,kayla11@example.com,HR,VP,Enterprise,North,2025-09-11,Active
15634,Lauren,Hernandez,joseph72@example.com,Engineering,Manager,Pro,South,2025-10-11,Churned
15635,Laura,Howard,davidatkins@example.org,Marketing,Director,Pro,South,2025-11-09,Churned
15636,Diane,Decker,jessicaromero@example.com,Operations,Individual Contributor,Free,North,2025-07-30,Active
15637,Sarah,Green,annhall@example.org,Data Science,Analyst,Free,West,2025-11-04,Churned
15638,John,Pollard,daltonmorgan@example.com,Data Science,Senior Analyst,Pro,South,2025-07-12,Churned
15639,Tommy,Bautista,dlee@example.net,Data Science,Senior Analyst,Free,West,2025-10-11,Active
15640,Michael,James,othomas@example.com,Operations,Analyst,Pro,East,2025-01-19,Churned
15641,Daniel,Silva,tracey05@example.org,Marketing,Analyst,Free,Central,2025-10-05,Churned
15642,Rachael,Miller,melissa84@example.net,Engineering,Analyst,Free,South,2025-05-21,Active
15643,Christine,Gonzalez,jennifer80@example.net,Data Science,Analyst,Pro,North,2025-08-29,Active
15644,Joshua,Howell,james28@example.net,Product,Senior Analyst,Enterprise,East,2025-09-04,Churned
15645,Elizabeth,Maddox,jtran@example.org,Finance,Analyst,Free,Central,2025-12-04,Churned
15646,Hannah,Walker,williamboyd@example.net,Operations,Manager,Free,West,2025-07-10,Active
15647,Tammy,Moore,whitehunter@example.com,Marketing,Analyst,Free,Central,2025-09-12,Active
15648,Matthew,Johnson,flynnmichael@example.org,Finance,Senior Analyst,Pro,East,2025-06-06,Churned
15649,Christy,Lee,james18@example.org,HR,Individual Contributor,Free,West,2025-07-20,Active
15650,Laura,Harmon,christopher63@example.com,Marketing,Manager,Pro,Central,2025-10-23,Churned
